time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1641171100,a070d7,33.29585266113281,-79.8656066894531,194.7427065519754,220.9296336267752,0.0,UAL1065 ,False,False,False,4066.0,10972.8,11315.7,1641171099.883,1641171099.883
1641170420,c041bc,33.024627685546875,-78.11202392578122,202.32304887568424,196.5457488450852,0.0,ROU1884 ,False,False,False,2474.0,10980.42,11346.18,1641170156.325,1641170156.325
1641171000,a63e00,,,154.34691789700943,270.76389846093,0.0,N501DP  ,False,False,False,,,,,1641170999.519
1641169350,c04138,39.74057472358316,-74.78955078125,163.79851719887273,209.54400092968783,0.0,SWG608  ,False,False,False,1063.0,11582.4,11696.7,1641169349.699,1641169349.989
1641170160,c01f52,42.24797135692532,-97.07934712254723,200.4246358629064,251.7510757815855,-0.32512,WJA1118 ,False,False,False,2245.0,12192.0,12070.08,1641170159.416,1641170159.674
1641170450,a1bd56,35.009563898636124,-118.1451416015625,256.7467291073198,98.17880943750352,0.0,N211BD  ,False,False,False,6365.0,11277.6,11460.48,1641170449.63,1641170449.786
1641170800,7cf7bb,,,,,,TEST1234,False,False,False,,,,,1641170799.124
1641170950,aa5237,35.46638100834216,-112.44524367312168,233.48334375834813,174.81700053147387,0.0,AAL1441 ,False,True,False,6644.0,8839.2,9029.7,1641170949.598,1641170949.87
1641169560,88819a,35.309051513671875,138.7214469909668,164.9432941200727,266.4236656250026,-0.32512,BAV419  ,False,False,False,3252.0,12184.38,12260.580000000002,1641169559.841,1641169559.994
1641168930,7c29d4,-29.955061573093246,152.96182250976562,245.22580136565483,21.66748893666788,0.0,VOZ515  ,False,False,False,1440.0,10668.0,11269.98,1641168929.933,1641168929.933
1641171010,ab214d,40.345001220703125,-91.11865234375,211.0161246258968,332.24796510795176,-0.32512,SCX8688 ,False,False,False,2630.0,11582.4,11483.340000000002,1641171009.586,1641171009.943
1641169610,44029f,48.11884689331055,16.56764030456543,,,, OE LXD ,True,False,False,,,,1641169605.33,1641169605.33
1641170030,ab30ef,33.81257629394531,-94.7560711296237,236.81919811978327,248.05991604579685,-9.7536,N820AV  ,False,False,False,6757.0,9730.74,9806.94,1641170022.01,1641170029.813
1641169390,abd155,41.32731628417969,-95.91912841796876,71.52436872282678,144.3665099570121,-3.90144,SWA966  ,False,False,False,5677.0,312.42,396.24,1641169168.926,1641169168.926
1641168920,344115,41.1516661563162,-3.6044363542036577,,,,7777XPA1,True,False,False,,,,1641168911.117,1641168911.117
1641171220,acf686,36.46357649463718,-75.4683019759807,182.6819545933577,207.1423190944424,0.0,SWA189  ,False,False,False,7335.0,11582.4,11856.72,1641171218.596,1641171219.494
1641171090,a1d87a,35.23064047603284,-82.28660421168547,171.68561740184046,166.13031356149494,14.955520000000002,AAY508  ,False,False,False,2012.0,5204.46,5273.04,1641171089.766,1641171089.965
1641168190,c041bc,36.34025961665784,-76.83452200382311,186.8458908294381,203.5300157658405,4.55168,ROU1884 ,False,False,False,2474.0,10698.48,10949.94,1641168189.763,1641168189.884
1641171370,a0bcb2,28.24124093783104,-81.55479879940259,186.8416415151384,62.447188423282206,-4.8768,AAL1669 ,False,False,False,3715.0,3131.82,3284.2200000000003,1641171369.979,1641171369.979
1641169950,ad159b,,,165.95504165597936,278.55711253306646,0.0,ENY9757 ,False,False,False,,4130.04,4236.72,,1641169945.178
1641169040,a789ea,33.62295894299523,-81.5654182434082,219.75130473603028,348.11134196037204,0.0,EJA585  ,False,False,False,1160.0,12496.8,12839.7,1641169039.828,1641169039.93
1641170120,7c6b38,-27.36016845703125,153.11987535008845,63.95885934376216,206.77115021446207,0.0,JST928  ,False,False,False,,83.82000000000001,15.240000000000007,1641168344.154,1641170112.481
1641169190,a41f37,34.550232968087926,-83.7436294555664,253.44134697095677,338.06901113522065,0.32512,DAL2183 ,False,False,False,3753.0,10363.2,10591.8,1641169189.619,1641169189.935
1641170550,a35deb,34.661260055283364,-112.41222381591795,40.80030682807962,221.9335144988741,-6.1772800000000005,N316JH  ,False,False,False,,1417.3200000000002,1577.34,1641170258.932,1641170258.932
1641168940,ac96be,41.90437316894531,-87.90510697798294,100.23080266067194,174.6990734834743,7.477760000000001,AAL2529 ,False,False,False,3564.0,960.12,960.12,1641168938.861,1641168939.982
1641169960,a3183d,37.99332958156779,-79.1598378057065,155.64630533954593,230.36415776233005,0.0,EDV5110 ,False,False,False,3303.0,10972.8,11155.68,1641169959.254,1641169959.821
1641169610,899138,,,122.98762688026363,133.64414002389333,0.32512,,False,False,False,,1775.46,,,1641169608.744
1641171520,406d6f,36.5538878360037,-77.53139414685836,305.8260329007458,39.60812787808741,-0.32512,TOM023  ,False,False,False,6143.0,12496.8,12740.64,1641171519.556,1641171519.831
1641168350,c07b09,36.16328430175781,-80.69137573242188,179.5770666321889,178.85095505267384,-0.32512,ACA1084 ,False,False,False,6325.0,10972.8,11201.4,1641168349.691,1641168349.97
1641168340,4b1807,55.391716391353285,37.90740966796875,63.218030280788845,325.2753581648781,-2.92608,SWR1338 ,False,True,True,5140.0,251.46,220.98,1641168276.612,1641168278.645
1641168410,e84081,-1.0130232471531144,-79.14205090752961,164.38075749547332,32.993798925907846,-5.8521600000000005,RER8510 ,False,False,False,,7010.400000000001,,1641168068.007,1641168331.09
1641171330,e4883f,40.37522138175318,-4.339100230823874,231.55066720705668,72.81304011880579,0.0,PRJJR   ,False,False,False,1147.0,12192.0,12557.76,1641171328.139,1641171329.802
1641170200,adfbe4,,,,,,TEST1234,False,False,False,,,,,1641170199.0
1641170250,89647f,37.54440307617188,-113.59956781914892,258.7121434560815,43.630319687582414,0.0,UAE37V  ,False,False,False,,10058.4,10203.18,1641170246.233,1641170249.338
1641168470,a0d611,37.39303847490731,-121.9689012610394,61.42599232891523,68.37680387209538,0.65024,N153HP  ,False,False,False,372.0,1600.2,1638.3,1641168469.894,1641168469.982
1641168470,a3f8b8,32.3918850139036,-81.0395844128667,264.4322227892827,22.173992396107938,0.0,AAL419  ,False,False,False,6601.0,10668.0,11049.0,1641168469.761,1641168469.899
1641169080,a007bb,33.70884704589844,-118.24966119260203,47.09621730870556,248.19859051364816,0.0,N1005   ,False,False,False,,518.1600000000001,563.8800000000001,1641169079.941,1641169079.991
1641170450,a2dffe,35.54722595214844,-105.8261489868164,253.4084513957996,58.27819591140938,0.0,UAL624  ,False,False,False,,10058.4,10241.28,1641170196.727,1641170197.393
1641168910,7c534a,-30.02412414550781,116.62660486557904,125.76235693730312,9.654977095656196,0.0,QQK     ,False,False,False,4262.0,5181.6,5463.54,1641168765.734,1641168765.734
1641169060,a880b0,,,,,,QXE2125 ,False,False,False,,,,,1641168988.61
1641169860,e497e5,-22.81072998046875,-43.26625754616477,85.10122911160944,125.90004964021624,-3.5763200000000004,GLO2045 ,False,False,False,,60.96,45.72,1641169656.742,1641169657.071
1641171530,c080ae,36.9697265625,-113.96503854305186,225.77997135771128,196.4116423438089,-0.32512,WJA1474 ,False,False,False,1354.0,10972.8,11132.820000000002,1641171529.856,1641171529.93
1641168130,a3b05d,32.38893127441406,-82.98380126953123,221.33829794514185,323.9824174178621,0.0,FFT1323 ,False,False,False,6224.0,11269.98,11658.6,1641168129.355,1641168129.872
1641169300,407913,51.324554443359375,1.485603951119088,191.2362105088555,276.9529574681739,0.0,EXS42LD ,False,False,False,2273.0,11582.4,11414.760000000002,1641169299.671,1641169299.992
1641170120,a7811e,39.61907958984375,-121.79604571798572,223.3166977108976,1.1879910525663449,8.45312,ASA702  ,False,False,False,1701.0,8244.84,8313.42,1641170119.876,1641170119.876
1641168500,aae374,40.89376831054688,-72.7252197265625,60.19214643848348,288.434948822922,0.0,N800SG  ,False,False,False,,792.48,701.04,1641168499.669,1641168499.765
1641170960,4850f5,41.1163330078125,-85.13525390625,217.01306574057256,196.24390589038072,0.0,KLM166  ,False,False,False,2415.0,10972.8,10866.12,1641170959.977,1641170959.977
1641168260,3444ce,40.768448134600106,14.944839477539062,247.05366339014284,91.78991060824606,-0.32512,PLM999P ,False,False,False,5301.0,12496.8,12778.740000000002,1641168221.589,1641168221.589
1641168770,888152,32.66542053222656,32.052667236328126,260.77084661821124,140.12206751716866,0.0,HVN36   ,False,False,False,1617.0,12504.42,12580.62,1641168760.735,1641168766.552
1641170740,a83f30,44.33704958123676,-121.73956894293062,196.05716642944165,173.9752556060072,0.32512,QXE2025 ,False,False,False,6646.0,10668.0,10561.32,1641170739.731,1641170739.731
1641169990,a65835,38.63296508789063,-74.76250026537025,124.03329122326669,215.20617264155243,-0.32512,FRG135  ,False,False,False,3507.0,8534.4,8679.18,1641169989.349,1641169990.0
1641170090,7bd024,22.571548461914062,113.83024458451705,71.32056878624792,333.434948822922,-3.5763200000000004,CYZ9038 ,False,False,False,,289.56,403.86,1641169877.227,1641169877.227
1641169470,a92c25,33.592653436175844,-81.8155288696289,251.58152589896028,98.2295165623949,-11.05408,EJA690  ,False,False,False,7445.0,8968.74,9235.44,1641169469.826,1641169469.991
1641171280,aa5620,39.106195740780585,-84.41481018066406,52.744937553073584,20.556045219583464,-0.32512,EJM161  ,True,False,False,1376.0,,,1641171104.023,1641171106.645
1641170420,c0583a,42.10368347167969,-73.83255698464131,179.1927421533633,200.1517470342119,0.0,ACA904  ,False,False,False,6245.0,10972.8,10911.840000000002,1641170419.529,1641170419.939
1641169570,4b8e0b,40.88827359474311,29.457341974431817,140.58258919933533,154.185096197025,12.67968,PGT130  ,False,False,False,,1341.12,1417.3200000000002,1641169569.84,1641169569.84
1641169050,85e27c,35.19437628277277,134.88298416137695,243.16282836055936,35.87586833275539,6.827520000000001,ANA577  ,False,False,False,1712.0,7940.04,7856.22,1641169049.945,1641169049.945
1641169050,4b1886,46.74207784361758,-68.25345611572266,192.07440355643016,225.4340506321394,0.0,SWR18   ,False,False,False,773.0,12192.0,11879.58,1641169049.766,1641169049.766
1641170250,aab146,35.44147556110964,-119.46924737159242,226.01838218681965,326.888658039628,0.0,SWA437  ,False,False,False,2476.0,10972.8,11125.2,1641170249.667,1641170249.976
1641170000,e480a4,-9.384017944335938,-35.758729061837926,223.27225203619736,218.63919084601525,6.827520000000001,TAM3069 ,False,False,False,,7840.98,8328.66,1641169999.728,1641169999.728
1641170070,8004e0,49.18374271716102,-123.10520372892682,99.2996860838396,89.10946374663943,9.7536,AIC186  ,False,False,False,7054.0,739.14,594.36,1641170069.308,1641170069.789
1641168180,a097cc,29.82248079978813,-95.61530618106616,136.7618194487355,61.2175331068184,-7.477760000000001,UAL2212 ,False,False,False,1752.0,2263.1400000000003,2339.34,1641168177.605,1641168179.609
1641171570,a1dadf,36.12689208984375,-95.88043212890624,58.2844846214642,69.32557523912611,0.0,N2189T  ,False,False,False,,1546.86,1554.48,1641171513.118,1641171525.54
1641168080,a182f6,24.855697631835938,-79.62788899739581,235.4810865435277,158.19859051364818,3.2512000000000003,JBU875  ,False,False,False,,9791.7,10340.34,1641168078.794,1641168079.556
1641168240,a7b0c4,25.4197998046875,-80.99166870117188,162.98215971811246,8.897410669245675,-2.92608,JBU174  ,False,False,False,,3124.2000000000003,3307.0800000000004,1641168202.113,1641168202.794
1641169430,440a6c,27.14414978027344,53.74817470334611,270.4331849744817,162.73700353422083,-0.32512,MJF7L   ,False,False,False,,13106.4,13434.06,1641169427.483,1641169427.483
1641169440,e49346,-22.92083222987287,-42.45717366536456,130.81047507526765,250.70995378081125,-6.502400000000001,AZU9195 ,False,False,True,,3642.36,3832.86,1641169439.657,1641169439.848
1641170420,a2fee9,38.24917602539063,-103.6613237096908,219.624813901046,248.42288776524825,0.0,SWA2577 ,False,False,False,6203.0,10972.8,11087.1,1641170419.59,1641170419.72
1641168830,5100fc,53.49354889433263,31.189377728630514,177.69851938812744,289.7988763545249,-4.55168,BRU744  ,False,False,False,,11536.68,11247.12,1641168829.57,1641168829.57
1641170340,a96157,31.810821533203125,-84.7254638671875,106.5209689290182,158.7638220193281,0.0,SIL69   ,False,False,False,,6400.8,6576.06,1641170339.715,1641170339.715
1641168560,a1f025,42.367584228515625,-70.94477566805753,60.15256225255406,257.1522951412823,-3.2512000000000003,MVJ24   ,False,False,False,2731.0,259.08000000000004,266.70000000000005,1641168547.791,1641168547.791
1641168860,49f0d3,,,,,,TXLU02  ,False,True,True,756.0,9387.84,,,1641168859.4
1641168260,a8847f,43.678812576552566,-79.60941859654018,25.474070083939708,46.636577041616725,0.0,RPA3551 ,True,False,False,3014.0,,,1641168067.328,1641168067.328
1641170120,a3b1d4,28.51318359375,-88.32152146559497,184.2032815367235,279.6464677891296,0.0,N337WR  ,False,False,False,,10980.42,11430.0,1641170116.694,1641170119.965
1641169060,a2ad55,36.44879150390625,-82.42012023925781,155.71005527272916,246.229713523222,0.32512,UCA4914 ,False,False,False,1266.0,4876.8,4899.66,1641169059.651,1641169059.969
1641170540,aa7b78,,,,,,SWA1354 ,False,False,False,,,,,1641170531.828
1641169980,7c7aa6,-26.69000244140625,152.43996674159789,188.94947558295985,137.3170623858713,-15.60576,VOZ1494 ,False,False,False,,5699.76,5974.08,1641169979.581,1641169979.734
1641169920,abedc8,35.87576138771186,-83.3859382791722,241.48091228618455,105.19088579329348,0.0,AAL1242 ,False,False,False,1567.0,8839.2,8968.740000000002,1641169919.493,1641169919.942
1641169240,a4d986,39.11572265625,-94.97991147248644,164.99864031740137,47.90656138345938,-7.477760000000001,N411TF  ,False,False,False,1614.0,3497.5800000000004,3459.4800000000005,1641169239.589,1641169239.589
1641168890,a495bf,35.66770935058594,-109.99397277832033,247.9817524711649,47.606378613572105,0.0,DAL1213 ,False,False,False,,10058.4,10233.66,1641168861.96,1641168861.96
1641169200,c03fd5,42.90091304455773,-73.76246861049106,240.28500208073515,5.405441679378041,0.0,SWG735  ,False,False,False,1472.0,11887.2,11788.14,1641169199.867,1641169199.987
1641169690,abb3b6,30.927025746490997,-97.70526123046876,205.4802938169477,322.5276151124203,0.0,AAL926  ,False,False,False,1134.0,10370.82,10599.42,1641169689.741,1641169689.887
1641169480,a2c129,,,146.75636599169275,220.16559369373672,23.08352,,False,False,False,,,,,1641169457.845
1641169510,89616f,-34.124725341796875,151.2074124083227,142.0908856032897,169.9920201985587,19.832320000000003,UAE9826 ,False,False,False,1567.0,2827.02,2918.46,1641169509.822,1641169509.923
1641169290,ad3b4f,40.3304443359375,-74.9307861328125,44.26909439724378,51.13222249767931,-0.65024,N513AF  ,False,False,False,1200.0,624.84,556.26,1641169289.366,1641169289.712
1641171280,a39711,31.08376713122352,-82.55549926757813,159.47846974622854,359.8151755458785,0.32512,N330NX  ,False,False,False,,6096.0,6339.84,1641171257.264,1641171257.264
1641170430,3c1ff3,,,,,,TEST1234,False,True,False,6056.0,10728.96,,,1641170428.967
1641170230,a596b1,38.01721087956832,-122.17519345490828,217.9713251623049,48.63598017846984,12.02944,UAL901  ,False,False,False,1764.0,4762.5,4823.46,1641170229.962,1641170229.962
1641170370,341114,39.54863984706038,2.724609375,,,,,True,False,False,,,,1641170342.461,1641170342.461
1641170860,a782e4,34.50819629733845,-108.8389778137207,260.1281393277583,71.67254782301744,4.55168,AAL1308 ,False,False,False,,9669.78,9867.9,1641170859.32,1641170859.32
1641168120,a5bfc7,39.19498249635858,-106.8763427734375,185.08548380508893,98.3102771675242,2.92608,,False,False,False,,12260.58,12321.54,1641168119.386,1641168119.386
1641170930,a651e1,32.13414001464844,-110.9606506347656,73.4809018700279,135.0,-3.90144,SKW6257 ,False,False,False,1047.0,807.72,868.6800000000001,1641170928.161,1641170928.161
1641168260,a091b9,33.90156555175781,-118.38912029655611,86.72769092207089,162.74734783317876,-4.55168,N136CM  ,False,False,False,1200.0,792.48,822.96,1641168259.921,1641168259.953
1641168150,aa01a2,61.28169172901218,-153.97511800130206,246.46216899263263,268.92358800261275,-0.32512,CKS814  ,False,False,False,4130.0,10363.2,9799.320000000002,1641168149.867,1641168149.867
1641169330,ab5a01,36.469482421875,-110.91230392456056,205.223827565668,247.29174980851184,0.32512,SCX8663 ,False,True,False,7020.0,12192.0,12352.02,1641169329.814,1641169329.942
1641168840,a1c4b4,37.33232116699219,-121.81862689079122,13.276243859035432,144.46232220802565,0.0,N213AN  ,False,False,False,,-60.96,7.619999999999997,1641168649.884,1641168835.202
1641169680,7cf7ba,,,,,,TEST1234,False,False,False,,,,,1641169679.905
1641170330,a65847,38.33235168457031,-75.76230312915555,123.99060942873956,236.5077306969129,0.0,GJS4166 ,False,False,False,2253.0,1851.66,1813.56,1641170329.16,1641170329.859
1641168830,aba598,36.174300888837394,-76.08786075673203,196.7639019645256,194.0725755997169,-0.32512,,False,False,False,7302.0,13098.78,13365.48,1641168829.186,1641168829.626
1641170450,aaf150,36.99166508044227,-121.53285150942595,70.90001437100831,353.75162833496177,-3.90144,N804GA  ,False,False,False,,853.44,883.9200000000001,1641170311.981,1641170319.843
1641168820,407b55,51.876766204833984,-0.3694523991765095,48.05303517168921,254.47588900324573,-0.32512,WUK8130 ,True,False,False,7730.0,,,1641168592.346,1641168592.346
1641169190,ab09b4,40.11488342285156,-80.9332275390625,160.11113927912274,272.2096734617438,0.0,DAL866  ,False,False,False,6625.0,10370.82,10347.96,1641169189.403,1641169189.839
1641170760,aaa842,37.61782836914063,-122.3675342316323,53.3833261471824,297.5528115767178,0.0,N786QV  ,False,False,False,3744.0,-91.44,-22.86,1641170631.069,1641170759.639
1641170660,c1f327,,,,,,        ,False,False,False,,,,,1641170658.555
1641168560,a3f7de,40.85675811767578,-74.05947875976562,60.88070360179554,48.768529709135386,-3.2512000000000003,N355FA  ,True,False,False,3511.0,,,1641168447.303,1641168550.194
1641168620,a721a4,36.24211120605469,-86.46657943725586,176.01278765842355,239.23728046576107,0.0,JBU401  ,False,False,False,3522.0,10370.82,10439.4,1641168619.522,1641168619.852
1641170490,a8d3b0,26.29363496424788,-80.31438974233771,172.81949688404916,6.151843379285564,8.45312,LAK668  ,False,False,False,,4114.8,4312.92,1641170489.478,1641170489.478
1641169240,a18d1a,34.00373840332031,-117.4395315987723,56.917596868225,60.19088579329348,-0.32512,N1998R  ,False,False,False,,1036.3200000000002,1066.8000000000002,1641169239.949,1641169239.991
1641170200,ac141f,44.25480341507217,-88.5081537758432,,,,SKW3638 ,True,False,False,,,,1641170155.616,1641170155.616
1641170020,42445f,56.226837158203125,41.13847212357954,215.04313020141024,67.79134172022694,0.0,TUP9604 ,False,False,False,1524.0,10668.0,10149.84,1641170019.57,1641170019.796
1641171050,c0712e,38.132080078125,-102.40379820478722,207.99448712488845,324.4623222080256,6.827520000000001,WJA1535 ,False,False,False,2254.0,11262.36,11353.8,1641171049.731,1641171049.731
1641169640,a000e3,27.952468872070312,-84.22642047588641,165.55987678062436,265.90169874391773,2.60096,N1K     ,False,False,False,,12801.6,13365.48,1641169639.766,1641169639.766
1641171040,0d0b8a,32.08900451660156,-110.91390380859374,205.2193139845738,333.49918173268634,0.0,VOI896  ,False,False,False,,10370.82,10652.76,1641171039.77,1641171039.98
1641170620,abe00f,33.281890869140625,-80.76071777343748,267.3154188030793,32.34433837373983,0.32512,SWA1981 ,False,False,False,3556.0,10660.38,11003.28,1641170619.852,1641170619.958
1641170680,c05c1e,24.2508544921875,-98.58718872070312,211.96216555646348,212.108565616886,0.0,CGIWZ   ,False,False,False,6371.0,13716.0,14249.4,1641170636.727,1641170636.727
1641170900,ad2736,27.88046264648437,-82.74840156987028,214.5237648384417,90.1373996874853,-3.5763200000000004,AAL349  ,False,False,False,4060.0,6515.1,6858.0,1641170899.15,1641170899.913
1641168300,407131,55.954532946570446,20.94886779785156,271.6347136426895,82.92882040247325,-0.32512,VIR364  ,False,False,False,3515.0,11887.2,11529.06,1641168299.82,1641168299.82
1641169310,45ce4d,49.45683288574219,8.340430008737664,239.43817665363045,165.69504458058373,0.0,SRR6402 ,False,False,False,122.0,10668.0,10599.42,1641169309.973,1641169310.0
1641168610,888138,25.429183959960938,54.17302449544271,194.28963715078635,284.8825550208605,0.0,HVN5937 ,False,False,False,,12192.0,12603.48,1641168606.564,1641168606.564
1641169900,0c204c,,,225.5612556172296,110.005435351445,0.0,CMP115  ,False,False,False,,,,,1641169899.012
1641168390,740734,31.30000227588718,33.59690551757813,210.62382808913625,335.3128262702074,0.0,RJA407  ,False,False,False,773.0,10363.2,10447.02,1641168388.067,1641168389.878
1641170470,507c3d,53.77684020996094,40.78054373604911,192.96245152464795,312.6230491855965,0.97536,UZB9607 ,False,False,False,,10972.8,10530.84,1641170469.587,1641170469.678
1641169100,0d0ae8,25.70428363347457,-99.72896360001472,236.81528673143805,184.3605209024594,-0.65024,SLI635  ,False,False,False,3464.0,10363.2,10843.26,1641169099.868,1641169099.868
1641171370,c06543,46.43469341730667,-73.1044692993164,147.71800591756983,251.94365213919232,0.32512,JZA227  ,False,False,False,,8168.64,7741.92,1641171369.756,1641171369.972
1641168770,e48c03,-23.472564697265625,-46.61254327947444,76.66769132503313,88.84654954889463,-2.92608,GLO1081 ,False,False,False,,1424.94,1531.62,1641168556.376,1641168559.104
1641168630,a448f8,29.730514526367188,-92.27216280423676,299.33568569550926,105.75603376858288,0.0,UAL1409 ,False,False,False,1026.0,11277.6,11612.88,1641168629.301,1641168629.996
1641168060,a857c2,38.291839599609375,-75.42423978764961,62.92640651692128,304.3396517054647,-2.27584,PDT6023 ,False,False,False,3354.0,487.68,464.82,1641168041.455,1641168042.459
1641171350,4bb182,40.648017495365465,16.672314730557527,241.8237034378704,270.97515314309254,-0.32512,THY38G  ,False,False,False,,10363.2,10668.0,1641171349.779,1641171349.814
1641169200,ad8c4c,38.66335594047934,-75.0791015625,277.6916104408697,26.754928790208467,0.0,AAL1388 ,False,False,False,766.0,9448.8,9585.96,1641169199.983,1641169199.991
1641170970,a029da,38.87316687632415,-111.6138916015625,233.7297492966035,174.1890201417214,0.0,N11A    ,False,False,False,7715.0,11269.98,11407.14,1641170949.879,1641170954.401
1641169220,a05a90,30.60534978317002,-92.44204101562497,247.3753601808409,51.24714898990317,4.22656,UCA4309 ,False,False,False,2773.0,10233.66,10416.54,1641169219.742,1641169219.743
1641168690,800cde,22.833160400390625,88.2659579190341,163.59319200000002,301.8907918018457,15.60576,IGO2474 ,False,False,False,,3566.1600000000003,3649.980000000001,1641168689.654,1641168689.805
1641171170,a4bdb9,38.79970744504767,-89.604248046875,194.9281198876728,95.75573160992047,7.80288,RPA4701 ,False,False,False,2175.0,6553.200000000001,6499.860000000001,1641171169.558,1641171169.65
1641169290,a2270f,40.57200622558594,-75.00994873046875,178.8616070110878,121.95297854631272,-0.32512,RPA5755 ,False,False,False,4007.0,3048.0,2987.04,1641169289.82,1641169289.996
1641170580,ac1d80,36.13254353151483,-115.12520648063496,111.2912532212878,70.55996517182382,14.630400000000002,N88WR   ,False,False,False,,1577.34,1645.92,1641170579.615,1641170579.917
1641168540,a80585,38.77987619173729,-104.2308349609375,62.266853275578335,141.70983680775691,0.0,N616F   ,False,False,False,5106.0,2811.78,2865.1200000000003,1641168539.581,1641168539.848
1641168910,ad08bd,38.60321044921875,-114.57044518512228,209.08082641750343,257.6393939892997,0.0,SKW5304 ,False,False,False,2735.0,9753.6,9913.62,1641168878.059,1641168878.059
1641170570,e80259,-11.811559644796093,-77.2172144839638,111.58810958542492,154.02560603756868,-5.20192,LPE2255 ,False,False,False,,1013.46,,1641170569.836,1641170569.836
1641168310,a0c203,42.94402041677701,-94.37360491071428,207.53782965824536,258.27226419129767,0.32512,XSR148  ,False,False,False,3154.0,13106.4,12954.000000000002,1641168309.911,1641168309.979
1641168890,461e15,64.11360168457031,24.85022911658654,188.8577105353624,1.404792050034962,-8.77824,FIN4B   ,False,False,False,205.0,6766.56,6393.18,1641168889.963,1641168889.963
1641169450,a5625b,47.39195251464844,-116.2361068725586,215.43167898067972,98.65254179111474,-0.65024,QXE2571 ,False,False,False,1577.0,7620.0,7490.46,1641169449.61,1641169449.977
1641170910,aa88d2,42.16351318359375,-71.80851329456675,161.7057153261855,251.44976807407227,13.98016,AAL2148 ,False,False,False,,6621.780000000001,6530.340000000001,1641170909.732,1641170909.853
1641169170,a4815a,41.55633544921875,-95.25670831853694,258.77402524164887,95.13255443987296,-0.65024,N39KJ   ,False,False,False,7225.0,13106.4,13007.340000000002,1641169169.986,1641169169.986
1641170490,846d0c,39.65249633789063,139.5091711956522,207.3687965739634,200.32313682966296,0.0,ADO130  ,False,True,False,443.0,12192.0,11826.24,1641170340.228,1641170340.228
1641170280,7813b7,22.946529065148304,113.71266682942708,181.53168159339933,332.8540229303969,2.60096,EPA6305 ,False,False,False,616.0,4526.280000000001,4732.02,1641170004.262,1641170004.262
1641169920,a4fc81,37.56980895996094,-113.24204465176196,146.76087428955088,29.62032545073497,-8.77824,N420KA  ,False,False,False,,2766.06,3108.96,1641169882.432,1641169882.432
1641168440,43bf95,55.03681182861328,-1.7098886826458966,,,,TXLU01  ,True,True,False,5631.0,,,1641168439.323,1641168439.323
1641170630,ac4068,33.90124822067002,-120.8953857421875,209.37933999413215,253.88057087944716,5.52704,N889MS  ,False,False,False,1352.0,13053.06,13274.04,1641170629.704,1641170629.795
1641170510,780465,28.911593162407307,105.2502082375919,223.52458600638803,161.4816512658009,0.0,CES6185 ,False,False,False,7436.0,10088.88,10287.000000000002,1641170481.22,1641170486.233
1641169250,ab0971,42.38329871226165,-78.84127594703847,176.51127659454397,288.1709148416629,0.0,AAL1647 ,False,False,False,6633.0,10363.2,10187.94,1641169249.675,1641169250.0
1641170860,801407,27.65091201006356,78.41898404634917,259.8981067298339,122.30592482590262,6.502400000000001,IAD787  ,False,False,False,505.0,10728.96,10957.56,1641170859.738,1641170859.888
1641169220,aa9afc,40.57438659667969,-90.773681640625,217.00087015848425,69.45985261006213,-5.20192,SWA113  ,False,False,False,7047.0,8313.42,8244.84,1641169219.66,1641169219.66
1641171280,a44916,,,,,,UAL2328 ,False,False,False,,,,,1641171174.526
1641168560,a1b7da,42.00581359863281,-94.65726679021662,239.0194519259033,70.51208189063728,0.0,        ,False,False,False,7272.0,13716.0,13616.94,1641168559.666,1641168559.873
1641171110,a94b2b,35.377349853515625,-84.16254043579102,245.749742646758,334.4541482475918,-0.32512,UAL1712 ,False,False,False,712.0,10363.2,10515.6,1641171109.644,1641171109.99
1641170480,ad5623,41.89463987188824,-71.91120236418965,144.0167578630637,274.71265168978846,19.182080000000003,AAL1877 ,False,False,False,,5661.66,5562.599999999999,1641170479.949,1641170479.995
1641169830,a4c326,35.279937744140625,-115.83366394042967,219.9511323136592,227.65419551340665,-10.07872,N406CJ  ,False,False,False,,10462.26,10660.38,1641169829.466,1641169829.613
1641171020,7c5e6a,-36.942459365068885,144.1327435037364,109.6864099171933,106.90515809863564,1.30048,SXO     ,False,False,False,,2316.48,2301.24,1641171019.785,1641171019.785
1641169390,aab109,39.87446594238281,-105.05132923955505,80.61683827645903,303.2844404654922,-5.20192,JCY900  ,False,False,False,5177.0,1927.86,1973.58,1641169389.067,1641169389.927
1641168890,acce3c,34.42291259765625,-111.21906280517578,218.824426184178,274.58466287573174,0.0,NKS599  ,False,False,False,2372.0,10363.2,10568.94,1641168889.144,1641168889.768
1641170220,4075b3,37.3634033203125,2.19294121924867,252.49192429179007,195.4803689988623,-2.60096,VIR411Y ,False,False,False,2152.0,11742.42,12131.04,1641170219.909,1641170219.909
1641171590,ad8b20,30.987776416843214,-92.25571289062498,196.27774687434447,299.5213618345816,0.0,AAL1363 ,False,False,False,3315.0,10972.8,11193.78,1641171589.901,1641171589.901
1641169770,a1ecff,30.00761904958951,-94.9939453125,110.14989688029635,268.12650698640005,-3.2512000000000003,SKW5073 ,False,False,False,,967.74,1028.7,1641169402.977,1641169471.035
